title,company,location,skills,salary
business analyst,Gartner India Research and Advisory Services,Mumbai,"communication, teamwork, problem solving",15.4L
business analyst,Globant,Hyderabad,"communication, teamwork, problem solving",13.3L
business analyst,Franklin Templeton Investments,Delhi,"communication, teamwork, problem solving",8.2L
business analyst,Atidiv,Chennai,"communication, teamwork, problem solving",3.0L
business analyst,Maersk,Bangalore,"communication, teamwork, problem solving",8.9L
business analyst,Pboplus Consulting Services,Gurgaon,"communication, teamwork, problem solving",4.0L
business analyst,Reliance Retail,Hyderabad,"communication, teamwork, problem solving",7.0L
business analyst,Larsen & Toubro Limited,Pune,"communication, teamwork, problem solving",8.5L
business analyst,TEKsystems,Pune,"communication, teamwork, problem solving",12.0L
business analyst,Hindustan Unilever,Delhi,"communication, teamwork, problem solving",7.1L
business analyst,Tata Communications,Pune,"communication, teamwork, problem solving",5.0L
business analyst,Ameriprise Financial,Delhi,"communication, teamwork, problem solving",5.9L
business analyst,Goldman Sachs,Bangalore,"communication, teamwork, problem solving",14.9L
business analyst,Factspan Analytics,Pune,"communication, teamwork, problem solving",8.1L
business analyst,MSC Technology India,Pune,"communication, teamwork, problem solving",4.3L
business analyst,Simplify Healthcare,Noida,"communication, teamwork, problem solving",5.8L
business analyst,CMS Computers Limited (INDIA),Chennai,"communication, teamwork, problem solving",4.0L
business analyst,Fluentgrid,Delhi,"communication, teamwork, problem solving",5.5L
business analyst,Bajaj Finserv,Chennai,"communication, teamwork, problem solving",9.0L
business analyst,Ericsson,Mumbai,"communication, teamwork, problem solving",9.7L
business analyst,Sonata Software,Pune,"communication, teamwork, problem solving",7.8L
business analyst,CitiusTech,Pune,"communication, teamwork, problem solving",9.0L
business analyst,R1 RCM,Pune,"communication, teamwork, problem solving",3.8L
data analyst,TCS,Pune,"sql, excel, data visualization, statistics",4.7L
data analyst,Cognizant,Noida,"sql, excel, data visualization, statistics",5.5L
data analyst,Accenture,Delhi,"sql, excel, data visualization, statistics",5.2L
data analyst,Capgemini,Delhi,"sql, excel, data visualization, statistics",4.6L
data analyst,Wipro,Delhi,"sql, excel, data visualization, statistics",4.8L
data analyst,GlobalLogic,Delhi,"sql, excel, data visualization, statistics",2.5L
data analyst,Tech Mahindra,Mumbai,"sql, excel, data visualization, statistics",4.6L
data analyst,Amazon,Chennai,"sql, excel, data visualization, statistics",5.2L
data analyst,Infosys,Pune,"sql, excel, data visualization, statistics",5.7L
data analyst,HCL Technologies,Delhi,"sql, excel, data visualization, statistics",4.5L
data analyst,eClerx,Chennai,"sql, excel, data visualization, statistics",2.5L
data analyst,IBM,Gurgaon,"sql, excel, data visualization, statistics",7.6L
data analyst,Ernst & Young,Chennai,"sql, excel, data visualization, statistics",5.8L
data analyst,Flipkart,Hyderabad,"sql, excel, data visualization, statistics",5.9L
data analyst,Genpact,Chennai,"sql, excel, data visualization, statistics",4.7L
data analyst,Optum,Gurgaon,"sql, excel, data visualization, statistics",12.8L
data analyst,Concentrix Corporation,Gurgaon,"sql, excel, data visualization, statistics",3.9L
data analyst,Deloitte,Mumbai,"sql, excel, data visualization, statistics",7.6L
data analyst,Zen3 Info Solutions,Chennai,"sql, excel, data visualization, statistics",3.1L
data analyst,Unilog Content Solutions ( P),Hyderabad,"sql, excel, data visualization, statistics",2.5L
data analyst,Cogencis Information Services,Gurgaon,"sql, excel, data visualization, statistics",1.7L
data analyst,UnitedHealth,Chennai,"sql, excel, data visualization, statistics",10.7L
data analyst,Qualsquad Infotech,Chennai,"sql, excel, data visualization, statistics",2.0L
data analyst,NTT DATA,Mumbai,"sql, excel, data visualization, statistics",4.3L
data analyst,InnovAccer,Noida,"sql, excel, data visualization, statistics",9.2L
data analyst,Teleperformance,Gurgaon,"sql, excel, data visualization, statistics",2.4L
data analyst,Mindtree,Delhi,"sql, excel, data visualization, statistics",5.6L
data analyst,Ericsson,Gurgaon,"sql, excel, data visualization, statistics",5.8L
data analyst,Apex CoVantage,Noida,"sql, excel, data visualization, statistics",1.8L
data analyst,Tiger Analytics,Gurgaon,"sql, excel, data visualization, statistics",8.8L
data analyst,Cyient,Delhi,"sql, excel, data visualization, statistics",3.4L
data analyst,Urjanet Energy Solutions,Bangalore,"sql, excel, data visualization, statistics",2.7L
data analyst,HSBC,Mumbai,"sql, excel, data visualization, statistics",8.0L
data analyst,DXC Technology,Noida,"sql, excel, data visualization, statistics",5.4L
data analyst,QUADRANT RESOURCE LLC,Delhi,"sql, excel, data visualization, statistics",3.0L
data analyst,PwC,Chennai,"sql, excel, data visualization, statistics",6.3L
data analyst,LatentView Analytics,Chennai,"sql, excel, data visualization, statistics",6.3L
data analyst,EXL Service,Noida,"sql, excel, data visualization, statistics",5.0L
data analyst,KPMG,Pune,"sql, excel, data visualization, statistics",6.7L
data analyst,WNS,Delhi,"sql, excel, data visualization, statistics",5.2L
data analyst,Myntra,Pune,"sql, excel, data visualization, statistics",9.6L
data analyst,IQVIA,Pune,"sql, excel, data visualization, statistics",7.3L
data analyst,Ugam Solution,Noida,"sql, excel, data visualization, statistics",4.6L
data analyst,Bharti Airtel,Delhi,"sql, excel, data visualization, statistics",4.6L
data analyst,ICICI Bank,Delhi,"sql, excel, data visualization, statistics",4.9L
data analyst,Walmart,Bangalore,"sql, excel, data visualization, statistics",13.9L
data analyst,JP Morgan Chase,Pune,"sql, excel, data visualization, statistics",10.0L
data analyst,Kantar,Hyderabad,"sql, excel, data visualization, statistics",4.2L
data analyst,S&P Global,Bangalore,"sql, excel, data visualization, statistics",4.4L
data analyst,Axtria,Bangalore,"sql, excel, data visualization, statistics",8.8L
data analyst,L&T Infotech,Gurgaon,"sql, excel, data visualization, statistics",6.6L
data analyst,Nielsen,Mumbai,"sql, excel, data visualization, statistics",4.0L
data analyst,Citicorp,Bangalore,"sql, excel, data visualization, statistics",12.2L
data analyst,Morningstar,Mumbai,"sql, excel, data visualization, statistics",3.6L
data analyst,TheMathCompany,Chennai,"sql, excel, data visualization, statistics",5.2L
data analyst,Hewlett-Packard Enterprise,Gurgaon,"sql, excel, data visualization, statistics",6.6L
data analyst,Datamatics Global Services,Noida,"sql, excel, data visualization, statistics",2.1L
data analyst,HERE Technologies,Mumbai,"sql, excel, data visualization, statistics",2.6L
data analyst,HDFC Bank,Noida,"sql, excel, data visualization, statistics",4.6L
data analyst,Nvidia,Chennai,"sql, excel, data visualization, statistics",3.3L
data analyst,Dell,Bangalore,"sql, excel, data visualization, statistics",5.8L
data analyst,Zensar Technologies,Delhi,"sql, excel, data visualization, statistics",4.4L
data analyst,Vodafone Idea,Gurgaon,"sql, excel, data visualization, statistics",5.7L
data analyst,Ardem Data Services,Mumbai,"sql, excel, data visualization, statistics",1.9L
data analyst,Fiserv,Mumbai,"sql, excel, data visualization, statistics",11.5L
data analyst,Verificient Technologies,Gurgaon,"sql, excel, data visualization, statistics",2.2L
data analyst,CRG Solutions,Bangalore,"sql, excel, data visualization, statistics",5.8L
data analyst,Oracle,Bangalore,"sql, excel, data visualization, statistics",5.8L
data analyst,Google,Chennai,"sql, excel, data visualization, statistics",15.5L
data analyst,Swiggy,Hyderabad,"sql, excel, data visualization, statistics",4.4L
data analyst,Kriya It,Delhi,"sql, excel, data visualization, statistics",1.6L
data analyst,Reliance jio,Delhi,"sql, excel, data visualization, statistics",5.6L
data analyst,Mphasis,Bangalore,"sql, excel, data visualization, statistics",5.1L
data analyst,Wells Fargo India,Chennai,"sql, excel, data visualization, statistics",10.3L
data analyst,FE fundinfo,Pune,"sql, excel, data visualization, statistics",3.3L
data analyst,Oyo Rooms,Delhi,"sql, excel, data visualization, statistics",6.5L
data analyst,Competent Software,Delhi,"sql, excel, data visualization, statistics",3.1L
data analyst,Udaan,Bangalore,"sql, excel, data visualization, statistics",5.0L
data analyst,Continental Automotive Components,Pune,"sql, excel, data visualization, statistics",2.6L
data analyst,E2OPEN,Noida,"sql, excel, data visualization, statistics",4.1L
data analyst,IHS Markit,Gurgaon,"sql, excel, data visualization, statistics",5.8L
data analyst,Fidelity National Financial,Bangalore,"sql, excel, data visualization, statistics",3.3L
data analyst,Proziod Analytics,Chennai,"sql, excel, data visualization, statistics",3.5L
data analyst,American Express,Hyderabad,"sql, excel, data visualization, statistics",9.5L
data analyst,Bajaj Finserv,Delhi,"sql, excel, data visualization, statistics",6.5L
data analyst,Optimint Solutions,Delhi,"sql, excel, data visualization, statistics",2.2L
data analyst,Mu Sigma,Pune,"sql, excel, data visualization, statistics",7.8L
data analyst,Course5,Chennai,"sql, excel, data visualization, statistics",3.5L
data analyst,Paytm,Hyderabad,"sql, excel, data visualization, statistics",6.0L
data analyst,Straive,Bangalore,"sql, excel, data visualization, statistics",2.4L
data analyst,Honeywell Technology Solutions,Bangalore,"sql, excel, data visualization, statistics",9.4L
data analyst,Intelligent Image Management Inc,Noida,"sql, excel, data visualization, statistics",1.4L
data analyst,UnitedLex,Bangalore,"sql, excel, data visualization, statistics",3.1L
data analyst,Fidelity National Information Services,Chennai,"sql, excel, data visualization, statistics",5.0L
data analyst,Barclays,Gurgaon,"sql, excel, data visualization, statistics",11.2L
data analyst,Novartis Healthcare,Hyderabad,"sql, excel, data visualization, statistics",10.3L
data analyst,R1 RCM,Mumbai,"sql, excel, data visualization, statistics",3.4L
data analyst,Nokia,Delhi,"sql, excel, data visualization, statistics",4.2L
data analyst,Bahar Infocons,Noida,"sql, excel, data visualization, statistics",2.2L
data analyst,Axis Bank,Bangalore,"sql, excel, data visualization, statistics",8.2L
data analyst,Freelancer.com,Mumbai,"sql, excel, data visualization, statistics",3.7L
data analyst,Virtusa Consulting Services,Noida,"sql, excel, data visualization, statistics",4.2L
data analyst,Aon,Hyderabad,"sql, excel, data visualization, statistics",4.6L
data analyst,Conduent,Delhi,"sql, excel, data visualization, statistics",3.9L
data analyst,Schneider Electric,Delhi,"sql, excel, data visualization, statistics",6.3L
data analyst,Citibank,Delhi,"sql, excel, data visualization, statistics",10.4L
data analyst,Sphera Solutions,Delhi,"sql, excel, data visualization, statistics",3.4L
data analyst,Systech Solutions,Noida,"sql, excel, data visualization, statistics",4.7L
data analyst,Ford Motor,Hyderabad,"sql, excel, data visualization, statistics",9.6L
data analyst,First Source,Gurgaon,"sql, excel, data visualization, statistics",2.7L
data analyst,S&P Global Market Intelligence,Bangalore,"sql, excel, data visualization, statistics",4.1L
data analyst,UST,Hyderabad,"sql, excel, data visualization, statistics",7.4L
data analyst,SG Analytics,Delhi,"sql, excel, data visualization, statistics",4.6L
data analyst,Indegene,Pune,"sql, excel, data visualization, statistics",9.0L
data analyst,Cisco Systems,Hyderabad,"sql, excel, data visualization, statistics",9.0L
data analyst,Huawei Technologies,Pune,"sql, excel, data visualization, statistics",4.3L
data analyst,Data Entry,Chennai,"sql, excel, data visualization, statistics",1.7L
data analyst,Shell,Hyderabad,"sql, excel, data visualization, statistics",13.3L
data analyst,Harman Connected Services,Pune,"sql, excel, data visualization, statistics",6.0L
data analyst,Johnson & Johnson,Delhi,"sql, excel, data visualization, statistics",5.0L
data analyst,InSync Analytics,Mumbai,"sql, excel, data visualization, statistics",2.5L
data analyst,Larsen & Toubro Limited,Mumbai,"sql, excel, data visualization, statistics",5.0L
data analyst,Yardi Systems,Chennai,"sql, excel, data visualization, statistics",3.7L
data analyst,Freelance Consultants,Delhi,"sql, excel, data visualization, statistics",3.8L
data analyst,Brillio,Hyderabad,"sql, excel, data visualization, statistics",5.8L
data analyst,Yodlee,Hyderabad,"sql, excel, data visualization, statistics",5.5L
data analyst,ABC,Bangalore,"sql, excel, data visualization, statistics",9.6L
data analyst,JLL,Pune,"sql, excel, data visualization, statistics",5.4L
data analyst,Sapient Corporation,Delhi,"sql, excel, data visualization, statistics",7.9L
data analyst,ZS,Hyderabad,"sql, excel, data visualization, statistics",10.6L
data analyst,Uber,Bangalore,"sql, excel, data visualization, statistics",13.0L
data analyst,Numeratr,Chennai,"sql, excel, data visualization, statistics",3.0L
data analyst,Yukthi Datasoft,Noida,"sql, excel, data visualization, statistics",2.1L
data analyst,Infosys BPM,Mumbai,"sql, excel, data visualization, statistics",3.8L
data analyst,Hexaware Technologies,Gurgaon,"sql, excel, data visualization, statistics",6.4L
data analyst,Ganit Business Solutions,Hyderabad,"sql, excel, data visualization, statistics",6.0L
